,id,home,away,exhibition,variable,goal
19414,1864,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,a_goal1," SELÇUK İNAN,60.dk"
20736,1236,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,a_goal2," ARMINDO TUE NA BANGNA,90+2.dk"
21364,1864,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,a_goal2,
22686,1236,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,a_goal3,
1236,1236,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,h_goal0,"RICARDO JORGE VAZ TE,3.dk"
1864,1864,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,h_goal0,"DOUGLAS FERREIRA,90+5.dk"
3186,1236,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,h_goal1,
3814,1864,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GALATASARAY A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GALATASARAY A.Ş.,h_goal1,
16782,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,a_goal0,"WALLACE REIS SILVA,43.dk"
18732,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,a_goal1,
1182,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,h_goal0,"SOKOL CİKALLESHİ,58.dk"
3132,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,h_goal1," SOKOL CİKALLESHİ,61.dk"
5082,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,h_goal2," RICARDO JORGE VAZ TE,72.dk"
7032,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,h_goal3," RICARDO JORGE VAZ TE,83.dk"
8982,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,h_goal4," DANIEL ALEXANDER LARSSON,87.dk"
10932,1182,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GAZİANTEPSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GAZİANTEPSPOR,h_goal5,
1745,1745,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GENÇLERBİRLİĞİ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GENÇLERBİRLİĞİ,h_goal0,"HUGO RODALLEGA MARTINEZ,90+4.dk"
3695,1745,AKHİSAR BELEDİYE GENÇLİK VE SPOR,GENÇLERBİRLİĞİ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - GENÇLERBİRLİĞİ,h_goal1,
16664,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,a_goal0,"ERMIN ZEC,48.dk"
18614,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,a_goal1," ERMIN ZEC,58.dk"
20564,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,a_goal2," ERMIN ZEC,76.dk"
22514,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,a_goal3,
1064,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,h_goal0,"SOKOL CİKALLESHİ,10.dk"
3014,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,h_goal1," RICARDO JORGE VAZ TE,82.dk"
4964,1064,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KARDEMİR KARABÜKSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KARDEMİR KARABÜKSPOR,h_goal2,
16962,1362,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,a_goal0,"MICHAEL JHON ANDER RANGEL VALENCIA,90+3.dk"
17436,1836,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,a_goal0,"EZEQUIEL OSCAR SCARIONE,61.dk"
18912,1362,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,a_goal1,
19386,1836,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,a_goal1,
1132,1132,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,h_goal0,"ABDOU LWAHID SISSOKO,8.dk"
1362,1362,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,h_goal0,"ÖMER BAYRAM,79.dk"
3082,1132,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,h_goal1,
3312,1362,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,h_goal1," ERAY ATASEVEN,87.dk"
5262,1362,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KASIMPAŞA A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KASIMPAŞA A.Ş.,h_goal2,
17517,1917,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KAYSERİSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KAYSERİSPOR,a_goal0,"VANDERLEY DIAS MARINHO,64.dk"
19467,1917,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KAYSERİSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KAYSERİSPOR,a_goal1,
1917,1917,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KAYSERİSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KAYSERİSPOR,h_goal0,"LEOCISIO JULIO SAMI,21.dk"
3867,1917,AKHİSAR BELEDİYE GENÇLİK VE SPOR,KAYSERİSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - KAYSERİSPOR,h_goal1,
1651,1651,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDICANA SİVASSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDICANA SİVASSPOR,h_goal0,"DOUGLAS FERREIRA,90.dk"
3601,1651,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDICANA SİVASSPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDICANA SİVASSPOR,h_goal1,
16734,1134,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"YALÇIN AYHAN,78.dk"
18684,1134,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDİPOL BAŞAKŞEHİR FK,a_goal1,
1134,1134,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDİPOL BAŞAKŞEHİR FK,h_goal0,"RICARDO JORGE VAZ TE,59.dk"
3084,1134,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDİPOL BAŞAKŞEHİR FK,h_goal1," SOKOL CİKALLESHİ,90+3.dk"
5034,1134,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MEDİPOL BAŞAKŞEHİR FK,h_goal2,
1874,1874,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MERSİN İDMANYURDU,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MERSİN İDMANYURDU,h_goal0,"HUGO RODALLEGA MARTINEZ,67.dk"
3824,1874,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MERSİN İDMANYURDU,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MERSİN İDMANYURDU,h_goal1," GÜRAY VURAL,89.dk"
5774,1874,AKHİSAR BELEDİYE GENÇLİK VE SPOR,MERSİN İDMANYURDU,AKHİSAR BELEDİYE GENÇLİK VE SPOR - MERSİN İDMANYURDU,h_goal2,
16784,1184,AKHİSAR BELEDİYE GENÇLİK VE SPOR,OSMANLISPOR FUTBOL KULÜBÜ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - OSMANLISPOR FUTBOL KULÜBÜ,a_goal0,"AMINU UMAR,84.dk"
18734,1184,AKHİSAR BELEDİYE GENÇLİK VE SPOR,OSMANLISPOR FUTBOL KULÜBÜ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - OSMANLISPOR FUTBOL KULÜBÜ,a_goal1,
1184,1184,AKHİSAR BELEDİYE GENÇLİK VE SPOR,OSMANLISPOR FUTBOL KULÜBÜ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - OSMANLISPOR FUTBOL KULÜBÜ,h_goal0,"RICARDO JORGE VAZ TE,50.dk"
3134,1184,AKHİSAR BELEDİYE GENÇLİK VE SPOR,OSMANLISPOR FUTBOL KULÜBÜ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - OSMANLISPOR FUTBOL KULÜBÜ,h_goal1," SERDAR KESİMAL,33.dk"
5084,1184,AKHİSAR BELEDİYE GENÇLİK VE SPOR,OSMANLISPOR FUTBOL KULÜBÜ,AKHİSAR BELEDİYE GENÇLİK VE SPOR - OSMANLISPOR FUTBOL KULÜBÜ,h_goal2,
17502,1902,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TORKU KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TORKU KONYASPOR,a_goal0,"JAGOS VUKOVIC,23.dk"
19452,1902,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TORKU KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TORKU KONYASPOR,a_goal1," DIMITAR DIMITROV RANGELOV,29.dk"
21402,1902,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TORKU KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TORKU KONYASPOR,a_goal2,
16755,1155,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,a_goal0,"DAME N'DOYE,58.dk"
17310,1710,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,a_goal0,"MUHAMMET DEMİR,14.dk"
18705,1155,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,a_goal1," UĞUR DEMİROK,77.dk"
19260,1710,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,a_goal1,
20655,1155,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,a_goal2," DAME N'DOYE,83.dk"
22605,1155,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,a_goal3,
1155,1155,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,h_goal0,"SOKOL CİKALLESHİ,11.dk"
1710,1710,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,h_goal0,"DOUGLAS FERREIRA,8.dk"
3105,1155,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,h_goal1,
3660,1710,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,h_goal1," HUGO RODALLEGA MARTINEZ,80.dk"
5610,1710,AKHİSAR BELEDİYE GENÇLİK VE SPOR,TRABZONSPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - TRABZONSPOR A.Ş.,h_goal2,
17524,1924,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ÇAYKUR RİZESPOR A.Ş.,a_goal0,"DENİZ KADAH,76.dk"
19474,1924,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ÇAYKUR RİZESPOR A.Ş.,a_goal1,
1050,1050,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ÇAYKUR RİZESPOR A.Ş.,h_goal0,"MUSTAFA YUMLU,5.dk"
1924,1924,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ÇAYKUR RİZESPOR A.Ş.,h_goal0,"ORHAN TAŞDELEN,72.dk"
3000,1050,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ÇAYKUR RİZESPOR A.Ş.,h_goal1,
3874,1924,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ÇAYKUR RİZESPOR A.Ş.,h_goal1,
15846,246,AKHİSARSPOR,ANTALYASPOR A.Ş.,AKHİSARSPOR - ANTALYASPOR A.Ş.,a_goal0,"MEVLÜT ERDİNÇ,7.dk"
17796,246,AKHİSARSPOR,ANTALYASPOR A.Ş.,AKHİSARSPOR - ANTALYASPOR A.Ş.,a_goal1," MEVLÜT ERDİNÇ,40.dk"
19746,246,AKHİSARSPOR,ANTALYASPOR A.Ş.,AKHİSARSPOR - ANTALYASPOR A.Ş.,a_goal2,
246,246,AKHİSARSPOR,ANTALYASPOR A.Ş.,AKHİSARSPOR - ANTALYASPOR A.Ş.,h_goal0,"HELDER JORGE LEAL RODRIGUES BARBOSA,58.dk"
2196,246,AKHİSARSPOR,ANTALYASPOR A.Ş.,AKHİSARSPOR - ANTALYASPOR A.Ş.,h_goal1,
81,81,AKHİSARSPOR,AYTEMİZ ALANYASPOR,AKHİSARSPOR - AYTEMİZ ALANYASPOR,h_goal0,"MILAN LUKAC,65.dk"
2031,81,AKHİSARSPOR,AYTEMİZ ALANYASPOR,AKHİSARSPOR - AYTEMİZ ALANYASPOR,h_goal1," ZEKİ YAVRU,74.dk"
3981,81,AKHİSARSPOR,AYTEMİZ ALANYASPOR,AKHİSARSPOR - AYTEMİZ ALANYASPOR,h_goal2," BİLAL KISA,78.dk"
5931,81,AKHİSARSPOR,AYTEMİZ ALANYASPOR,AKHİSARSPOR - AYTEMİZ ALANYASPOR,h_goal3," ZEKİ YAVRU,86.dk"
7881,81,AKHİSARSPOR,AYTEMİZ ALANYASPOR,AKHİSARSPOR - AYTEMİZ ALANYASPOR,h_goal4,
15667,67,AKHİSARSPOR,BEŞİKTAŞ A.Ş.,AKHİSARSPOR - BEŞİKTAŞ A.Ş.,a_goal0,"DORUKHAN TOKÖZ,22.dk"
17617,67,AKHİSARSPOR,BEŞİKTAŞ A.Ş.,AKHİSARSPOR - BEŞİKTAŞ A.Ş.,a_goal1," GÖKHAN GÖNÜL,48.dk"
19567,67,AKHİSARSPOR,BEŞİKTAŞ A.Ş.,AKHİSARSPOR - BEŞİKTAŞ A.Ş.,a_goal2," CYLE CHRISTOPHER LARIN,76.dk"
21517,67,AKHİSARSPOR,BEŞİKTAŞ A.Ş.,AKHİSARSPOR - BEŞİKTAŞ A.Ş.,a_goal3,
15897,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,a_goal0,"MEHMET UMUT NAYİR,45+1.dk"
17847,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,a_goal1," MEHMET UMUT NAYİR,65.dk"
19797,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,a_goal2," IASMIN LATOVLEVICI,85.dk"
21747,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,a_goal3," RAMAZAN KESKİN,90+3.dk"
23697,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,a_goal4,
297,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,h_goal0,"ELVIS KOFI OKYERE WIAFE MANU,8.dk"
2247,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,h_goal1," ONUR AYIK,39.dk"
4197,297,AKHİSARSPOR,BURSASPOR,AKHİSARSPOR - BURSASPOR,h_goal2,
15862,262,AKHİSARSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,AKHİSARSPOR - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_goal0,"AUREMIR EVANGELISTA DOS SANTOS,25.dk"
17812,262,AKHİSARSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,AKHİSARSPOR - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,a_goal1,
262,262,AKHİSARSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,AKHİSARSPOR - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal0,"GÜRAY VURAL,38.dk"
2212,262,AKHİSARSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,AKHİSARSPOR - BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,h_goal1,
15677,77,AKHİSARSPOR,DEMİR GRUP SİVASSPOR,AKHİSARSPOR - DEMİR GRUP SİVASSPOR,a_goal0,"AROUNA KONE,46.dk"
17627,77,AKHİSARSPOR,DEMİR GRUP SİVASSPOR,AKHİSARSPOR - DEMİR GRUP SİVASSPOR,a_goal1,
77,77,AKHİSARSPOR,DEMİR GRUP SİVASSPOR,AKHİSARSPOR - DEMİR GRUP SİVASSPOR,h_goal0,"ADRIEN DANIEL KAROLY REGATTIN,82.dk"
2027,77,AKHİSARSPOR,DEMİR GRUP SİVASSPOR,AKHİSARSPOR - DEMİR GRUP SİVASSPOR,h_goal1,
15740,140,AKHİSARSPOR,EVKUR YENİ MALATYASPOR,AKHİSARSPOR - EVKUR YENİ MALATYASPOR,a_goal0,"THIEVY GUIVANE BIPFOUMA KOULOSSA,66.dk"
17690,140,AKHİSARSPOR,EVKUR YENİ MALATYASPOR,AKHİSARSPOR - EVKUR YENİ MALATYASPOR,a_goal1,
140,140,AKHİSARSPOR,EVKUR YENİ MALATYASPOR,AKHİSARSPOR - EVKUR YENİ MALATYASPOR,h_goal0,"HUGO MIGUEL DE ALMEIDA COSTA LOPES,50.dk"
2090,140,AKHİSARSPOR,EVKUR YENİ MALATYASPOR,AKHİSARSPOR - EVKUR YENİ MALATYASPOR,h_goal1,
211,211,AKHİSARSPOR,FENERBAHÇE A.Ş.,AKHİSARSPOR - FENERBAHÇE A.Ş.,h_goal0,"LOTETEKA BOKILA,26.dk"
2161,211,AKHİSARSPOR,FENERBAHÇE A.Ş.,AKHİSARSPOR - FENERBAHÇE A.Ş.,h_goal1," ELVIS KOFI OKYERE WIAFE MANU,82.dk"
4111,211,AKHİSARSPOR,FENERBAHÇE A.Ş.,AKHİSARSPOR - FENERBAHÇE A.Ş.,h_goal2," ADRIEN DANIEL KAROLY REGATTIN,90+3.dk"
6061,211,AKHİSARSPOR,FENERBAHÇE A.Ş.,AKHİSARSPOR - FENERBAHÇE A.Ş.,h_goal3,
199,199,AKHİSARSPOR,GALATASARAY A.Ş.,AKHİSARSPOR - GALATASARAY A.Ş.,h_goal0,"ELVIS KOFI OKYERE WIAFE MANU,51.dk"
2149,199,AKHİSARSPOR,GALATASARAY A.Ş.,AKHİSARSPOR - GALATASARAY A.Ş.,h_goal1," GÜRAY VURAL,80.dk"
4099,199,AKHİSARSPOR,GALATASARAY A.Ş.,AKHİSARSPOR - GALATASARAY A.Ş.,h_goal2," MUSTAFA YUMLU,84.dk"
6049,199,AKHİSARSPOR,GALATASARAY A.Ş.,AKHİSARSPOR - GALATASARAY A.Ş.,h_goal3,
271,271,AKHİSARSPOR,GÖZTEPE A.Ş.,AKHİSARSPOR - GÖZTEPE A.Ş.,h_goal0,"JOSUE FILIPE SOARES PESQUEIRA,3.dk"
2221,271,AKHİSARSPOR,GÖZTEPE A.Ş.,AKHİSARSPOR - GÖZTEPE A.Ş.,h_goal1,
15843,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,a_goal0,"BANGALY FODE KOITA,7.dk"
17793,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,a_goal1," ABDUL RAHMAN KHALILI,87.dk"
19743,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,a_goal2," MAHMOUD AHMED IBRAHIM HASSAN,90+4.dk"
21693,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,a_goal3,
243,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,h_goal0,"ELVIS KOFI OKYERE WIAFE MANU,32.dk"
2193,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,h_goal1," LOTETEKA BOKILA,62.dk"
4143,243,AKHİSARSPOR,KASIMPAŞA A.Ş.,AKHİSARSPOR - KASIMPAŞA A.Ş.,h_goal2,
15851,251,AKHİSARSPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSARSPOR - MEDİPOL BAŞAKŞEHİR FK,a_goal0,"ALEXANDRU EPUREANU,33.dk"
17801,251,AKHİSARSPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSARSPOR - MEDİPOL BAŞAKŞEHİR FK,a_goal1," ROBSON DE SOUZA,40.dk"
19751,251,AKHİSARSPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSARSPOR - MEDİPOL BAŞAKŞEHİR FK,a_goal2," DEMBA BA,90+3.dk"
21701,251,AKHİSARSPOR,MEDİPOL BAŞAKŞEHİR FK,AKHİSARSPOR - MEDİPOL BAŞAKŞEHİR FK,a_goal3,
15792,192,AKHİSARSPOR,TRABZONSPOR A.Ş.,AKHİSARSPOR - TRABZONSPOR A.Ş.,a_goal0,"JOSE ERNESTO SOSA,35.dk"
17742,192,AKHİSARSPOR,TRABZONSPOR A.Ş.,AKHİSARSPOR - TRABZONSPOR A.Ş.,a_goal1," BURAK YILMAZ,43.dk"
19692,192,AKHİSARSPOR,TRABZONSPOR A.Ş.,AKHİSARSPOR - TRABZONSPOR A.Ş.,a_goal2," FILIP NOVAK,67.dk"
21642,192,AKHİSARSPOR,TRABZONSPOR A.Ş.,AKHİSARSPOR - TRABZONSPOR A.Ş.,a_goal3,
192,192,AKHİSARSPOR,TRABZONSPOR A.Ş.,AKHİSARSPOR - TRABZONSPOR A.Ş.,h_goal0,"YEVGEN SELEZNOV,77.dk"
2142,192,AKHİSARSPOR,TRABZONSPOR A.Ş.,AKHİSARSPOR - TRABZONSPOR A.Ş.,h_goal1,
15899,299,AKHİSARSPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSARSPOR - ÇAYKUR RİZESPOR A.Ş.,a_goal0,"VEDAT MURIÇ,28.dk"
17849,299,AKHİSARSPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSARSPOR - ÇAYKUR RİZESPOR A.Ş.,a_goal1,
299,299,AKHİSARSPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSARSPOR - ÇAYKUR RİZESPOR A.Ş.,h_goal0,"MUSTAFA YUMLU,66.dk"
2249,299,AKHİSARSPOR,ÇAYKUR RİZESPOR A.Ş.,AKHİSARSPOR - ÇAYKUR RİZESPOR A.Ş.,h_goal1,
15840,240,AKHİSARSPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,AKHİSARSPOR - İSTİKBAL MOBİLYA KAYSERİSPOR,a_goal0,"ARTEM KRAVETS,61.dk"
17790,240,AKHİSARSPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,AKHİSARSPOR - İSTİKBAL MOBİLYA KAYSERİSPOR,a_goal1," ASAMOAH GYAN,90+2.dk"
19740,240,AKHİSARSPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,AKHİSARSPOR - İSTİKBAL MOBİLYA KAYSERİSPOR,a_goal2,
