,id,home,away,exhibition,variable,sub_player
9070,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,h_sub4,CEM ÖZDEMİR
22720,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,a_sub1,KENNETH KARIM OTIGBA
32470,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,a_sub6,TURGUT DOĞAN ŞAHİN
12970,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,h_sub6,REYNALDO DOS SANTOS SILVA
7120,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,h_sub3,AHMET BAHÇIVAN
28570,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,a_sub4,SAMUEL EMEM EDUOK
20770,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,a_sub0,ERAY BİRNİÇAN
26620,1270,ADANASPOR A.Ş.,KASIMPAŞA A.Ş.,ADANASPOR A.Ş. - KASIMPAŞA A.Ş.,a_sub3,HEROLIND SHALA
24655,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub2,KUBİLAY SÖNMEZ
7105,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub3,MUSTAFA SAMİCAN KESKİN
3205,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub1,EMRE UĞUR URUÇ
28555,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub4,MILADIN STEVANOVIC
5155,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub2,MAURICIO DONIZETI RAMOS JUNIOR
30505,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub5,MURAT DURUER
1255,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub0,İRFAN CAN EĞRİBAYAT
9055,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub4,RENAN RODRIGUES DA SILVA
11005,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub5,AHMET BAHÇIVAN
22705,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub1,ANIL KARAER
26605,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub3,UMUT SÖNMEZ
12955,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,h_sub6,AHMET DERELİ
32455,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub6,SIBIRI ALAIN TRAORE
20755,1255,ADANASPOR A.Ş.,KAYSERİSPOR,ADANASPOR A.Ş. - KAYSERİSPOR,a_sub0,MUAMMER ZÜLFİKAR YILDIRIM
5018,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub2,BURAK YILDIR
30368,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_sub5,SAMUEL TOBIAS HOLMEN
10868,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub5,EDGAR BRUNO DA SILVA
26468,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_sub3,STEFANO NAPOLEONI
28418,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_sub4,MUSTAFA PEKTEMEK
8918,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub4,ÖMER CAN TAMURSOYLU
20618,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_sub0,UFUK CEYLAN
12818,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub6,AHMET BAHÇIVAN
1118,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub0,İRFAN CAN EĞRİBAYAT
24518,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_sub2,FRANCISCO LIMA DA SILVA
6968,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub3,EMRE UĞUR URUÇ
3068,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,h_sub1,MUSTAFA SAMİCAN KESKİN
22568,1118,ADANASPOR A.Ş.,MEDİPOL BAŞAKŞEHİR FK,ADANASPOR A.Ş. - MEDİPOL BAŞAKŞEHİR FK,a_sub1,FERHAT ÖZTORUN
24447,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub2,ERDAL KILIÇASLAN
32247,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub6,MUSA ÇAĞIRAN
30297,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub5,LUIZ CARLOS MARTINS MOREIRA
8847,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub4,CEM ÖZDEMİR
28347,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub4,DELARGE DZON
4947,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub2,AHMET BAHÇIVAN
6897,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub3,EMRE UĞUR URUÇ
1047,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub0,HAYRULLAH MERT AKYÜZ
26397,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub3,AYKUT DEMİR
10797,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub5,RENAN SOUZA DINIZ
22497,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub1,KORAY ALTINAY
12747,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub6,RONEI GLEISON RODRIGUES DOS REIS
2997,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,h_sub1,AHMET DERELİ
20547,1047,ADANASPOR A.Ş.,OSMANLISPOR FUTBOL KULÜBÜ,ADANASPOR A.Ş. - OSMANLISPOR FUTBOL KULÜBÜ,a_sub0,HAKAN ARIKAN
12919,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub6,BEKİR YILMAZ
20719,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub0,ESTEBAN ALVARADO BROWN
28519,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub4,MATUS BERO
26569,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub3,FABIAN ANDRES CASTILLO SANCHEZ
22669,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub1,ZEKİ YAVRU
24619,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub2,AYTAÇ KARA
3169,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub1,OUSMANE VIERA DIARRASSOUBA
10969,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub5,CEM ÖZDEMİR
7069,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub3,AHMET BAHÇIVAN
30469,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub5,MUSTAFA AKBAŞ
5119,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub2,AHMET DERELİ
32419,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,a_sub6,YUSUF ERDOĞAN
9019,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub4,EMRE UĞUR URUÇ
1219,1219,ADANASPOR A.Ş.,TRABZONSPOR A.Ş.,ADANASPOR A.Ş. - TRABZONSPOR A.Ş.,h_sub0,İRFAN CAN EĞRİBAYAT
32363,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub6,JAKOB JANSTER
22613,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub1,ÖZGÜR ÇEK
5063,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub2,YUSUF FIRAT KAPLAN
20663,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub0,ABDOULAYE DIALLO
30413,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub5,ALI FAEZ ATIYAH ATIYAH
24563,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub2,RECEP NİYAZ
12863,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub6,REYNALDO DOS SANTOS SILVA
3113,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub1,OUSMANE VIERA DIARRASSOUBA
10913,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub5,VINICIUS SANTOS SILVA
26513,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub3,OĞULCAN ÇAĞLAYAN
1163,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub0,CHARLES HUBERT ITANDJE
7013,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub3,AHMET BAHÇIVAN
8963,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,h_sub4,CEM ÖZDEMİR
28463,1163,ADANASPOR A.Ş.,ÇAYKUR RİZESPOR A.Ş.,ADANASPOR A.Ş. - ÇAYKUR RİZESPOR A.Ş.,a_sub4,NOSAKHARE EMMANUEL IGIEBOR
13007,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub6,ABDOU LWAHID SISSOKO
7157,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub3,SONER AYDOĞDU
5207,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub2,RICARDO JORGE VAZ TE
22757,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub1,OUSMANE VIERA DIARRASSOUBA
24707,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub2,EDGAR BRUNO DA SILVA
26657,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub3,ETHEM ERCAN PÜLGİR
11057,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub5,TOLGA ÜNLÜ
28607,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub4,AHMET BAHÇIVAN
1307,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub0,BORA KÖRK
32507,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub6,EMRE UĞUR URUÇ
3257,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub1,MUĞDAT ÇELİK
30557,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub5,AHMET DERELİ
20807,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,a_sub0,İRFAN CAN EĞRİBAYAT
9107,1307,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ADANASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ADANASPOR A.Ş.,h_sub4,ONUR AYIK
5650,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub2,İBRAHİM HALİL ÇOLAK
7159,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub3,ENOCK KAFI ADU
29050,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub4,JEAN II MAKOUN
23200,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub1,JOSIP KVESIC
30559,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub5,MOSTAPHA EL KABIR
3259,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub1,MUĞDAT ÇELİK
7600,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub3,ONUR AYIK
27100,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub3,OZAN İPEK
11500,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub5,BRUNO FERREIRA MOMBRA ROSA
1309,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub0,MILAN LUKAC
21250,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub0,OZAN EVRİM ÖZENÇ
24709,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub2,SANDRO RANIERE GUIMARAES CORDEIRO
9550,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub4,AYKUT ÇEVİKER
9109,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub4,MIRAL SAMARDZIC
13009,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub6,KADİR KELEŞ
3700,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub1,İSMAİL KONUK
32509,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub6,SERDAR ÖZKAN
31000,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub5,SERDAR ÖZKAN
20809,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub0,FERHAT KAPLAN
5209,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub2,RICARDO JORGE VAZ TE
32950,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub6,SERGES FLAVIER MBILLA ETAME
26659,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub3,HARUN ALPSOY
11059,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub5,LOTETEKA BOKILA
1750,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub0,BORA KÖRK
28609,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub4,JEAN II MAKOUN
25150,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub2,EMRAH BAŞSAN
13450,1750,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,h_sub6,HASAN SALİH KABZE
22759,1309,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ANTALYASPOR A.Ş.,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ANTALYASPOR A.Ş.,a_sub1,SALİH DURSUN
3118,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub1,MUĞDAT ÇELİK
7018,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub3,SONER AYDOĞDU
22618,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub1,ALİ TURAN
12868,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub6,KADİR KELEŞ
28468,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub4,VEDAT BORA
20668,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub0,KAYA TARAKCI
26518,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub3,MARC GHISLAIN KIBONG A MBAMBA
5068,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub2,RICARDO JORGE VAZ TE
1168,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub0,FATİH ÖZTÜRK
8968,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub4,JOEL LANDRY TSAFACK NGUEMO
32368,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub6,IOAN HORA
24568,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub2,DIMITAR DIMITROV RANGELOV
30418,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,a_sub5,HALİL İBRAHİM SÖNMEZ
10918,1168,AKHİSAR BELEDİYE GENÇLİK VE SPOR,ATİKER KONYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - ATİKER KONYASPOR,h_sub5,SERDAR KESİMAL
26681,1331,AKHİSAR BELEDİYE GENÇLİK VE SPOR,AYTEMİZ ALANYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - AYTEMİZ ALANYASPOR,a_sub3,GUY LUCIEN MICHEL LANDEL
3281,1331,AKHİSAR BELEDİYE GENÇLİK VE SPOR,AYTEMİZ ALANYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - AYTEMİZ ALANYASPOR,h_sub1,MUĞDAT ÇELİK
9131,1331,AKHİSAR BELEDİYE GENÇLİK VE SPOR,AYTEMİZ ALANYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - AYTEMİZ ALANYASPOR,h_sub4,TOLGA ÜNLÜ
5231,1331,AKHİSAR BELEDİYE GENÇLİK VE SPOR,AYTEMİZ ALANYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - AYTEMİZ ALANYASPOR,h_sub2,ONUR AYIK
22781,1331,AKHİSAR BELEDİYE GENÇLİK VE SPOR,AYTEMİZ ALANYASPOR,AKHİSAR BELEDİYE GENÇLİK VE SPOR - AYTEMİZ ALANYASPOR,a_sub1,CENK AHMET ALKILIÇ
